model,year,price,transmission,mileage,tax,mpg,engineSize,fuelType
 A1,2016,14995,Semi-Auto,22789,30,58.9,1.4,Petrol
 TT,2016,16495,Manual,42611,20,67.3,2,Diesel
 A1,2017,14495,Semi-Auto,7198,150,64.2,1,Petrol
 Q5,2017,30981,Semi-Auto,18331,145,40.4,2,Petrol
 Q5,2017,31252,Semi-Auto,17506,145,40.4,2,Petrol
 A5,2019,24590,Automatic,6810,145,40.4,2,Petrol
 Q3,2017,19242,Semi-Auto,19416,145,47.9,1.4,Petrol
 A6,2017,20481,Semi-Auto,36000,30,61.4,2,Diesel
 Q2,2020,23481,Manual,1276,145,44.8,1.5,Petrol
 Q5,2017,24997,Semi-Auto,19533,145,56.5,2,Diesel
 A1,2016,11950,Manual,34539,0,76.3,1.6,Diesel
 A6,2014,13541,Semi-Auto,79965,30,64.2,2,Diesel
 A4,2020,32481,Semi-Auto,22601,145,39.2,2,Petrol
 A1,2013,9481,Manual,18894,30,55.4,1.2,Petrol
 A1,2016,11392,Manual,31479,30,57.6,1.4,Petrol
 A1,2017,12100,Manual,28200,0,76.3,1.6,Diesel
 Q5,2014,21572,Semi-Auto,12318,200,47.1,2,Diesel
 A4,2019,40970,Automatic,9643,145,40.4,3,Diesel
 A3,2019,21981,Manual,3358,145,55.4,2,Diesel
 Q2,2018,21332,Semi-Auto,29782,145,52.3,1.4,Petrol
 TT,2016,19412,Semi-Auto,41088,200,42.8,2,Petrol
 A7,2017,26102,Semi-Auto,14562,145,52.3,3,Diesel
 A1,2017,10972,Manual,43521,30,57.6,1.4,Petrol
 A3,2020,20481,Manual,2661,145,54.3,1.6,Diesel
 A5,2020,32981,Semi-Auto,2998,145,47.1,2,Diesel
 Q3,2017,20972,Semi-Auto,15920,145,47.9,1.4,Petrol
 Q3,2017,21481,Semi-Auto,13750,145,47.9,1.4,Petrol
 A1,2016,11232,Manual,36552,0,67.3,1,Petrol
 Q7,2018,64842,Semi-Auto,31362,145,37.2,4,Diesel
 A3,2016,20112,Semi-Auto,11881,30,56.5,1.4,Petrol
 A4,2014,20452,Semi-Auto,49688,300,33.6,3,Petrol
 Q8,2019,53981,Semi-Auto,9432,145,33.6,3,Diesel
 A1,2017,13295,Manual,29491,145,55.4,1.4,Petrol
 Q2,2019,21892,Manual,11785,150,40.9,1.5,Petrol
 Q5,2020,37682,Semi-Auto,3116,150,38.2,2,Diesel
 A3,2018,28452,Semi-Auto,19227,145,43.5,2,Petrol
 A3,2016,14032,Manual,44658,125,52.3,1.4,Petrol
 A3,2019,32182,Semi-Auto,8656,145,34.9,2,Petrol
 Q2,2019,21162,Manual,5426,145,49.6,1.6,Diesel
 A5,2015,17950,Semi-Auto,33920,205,40.9,2,Petrol
 A3,2017,15395,Manual,45324,30,60.1,1.4,Petrol
 A3,2020,23500,Manual,10,145,43.5,1.5,Petrol
 A5,2019,26156,Semi-Auto,12513,145,39.8,2,Petrol
 Q3,2019,31516,Automatic,9589,145,32.1,2,Petrol
 A6,2019,31156,Semi-Auto,4508,145,47.9,2,Diesel
 A4,2019,25986,Semi-Auto,10221,145,38.2,2,Petrol
 A5,2019,30576,Manual,2364,145,37.2,2,Petrol
 Q7,2019,46456,Semi-Auto,4566,145,32.8,3,Diesel
 Q3,2017,19712,Semi-Auto,58021,145,53.3,2,Diesel
 A3,2019,22262,Manual,11252,145,51.4,1.6,Diesel
 Q2,2019,21392,Manual,4722,145,49.6,1.6,Diesel
 Q2,2019,21902,Semi-Auto,3571,145,47.9,1.6,Diesel
 A5,2018,22318,Semi-Auto,60130,145,62.8,2,Diesel
 A3,2015,11322,Semi-Auto,48093,20,72.4,1.6,Diesel
 Q5,2018,40892,Semi-Auto,19444,145,34,3,Petrol
 A1,2015,10330,Manual,30042,0,80.7,1.6,Diesel
 Q5,2016,17497,Manual,40895,200,48.7,2,Diesel
 Q2,2017,18495,Manual,19210,125,50.4,1.4,Petrol
 Q3,2015,15250,Manual,42971,160,49.6,2,Diesel
 A3,2016,18000,Semi-Auto,21102,30,58.9,1.4,Petrol
 Q3,2017,18000,Manual,36667,150,56.5,2,Diesel
 A1,2016,15000,Semi-Auto,33435,30,70.6,1.4,Petrol
 Q5,2014,18990,Automatic,72562,260,41.5,3,Diesel
 A1,2019,21686,Semi-Auto,8534,145,40.9,2,Petrol
 A1,2016,12977,Manual,29627,30,55.4,1.4,Petrol
 A1,2016,9995,Manual,42011,0,76.3,1.6,Diesel
 A1,2017,12000,Manual,25679,30,55.4,1.4,Petrol
 A3,2015,9999,Manual,46901,20,70.6,1.6,Diesel
 A3,2016,12699,Manual,24285,20,70.6,2,Diesel
 A3,2013,11999,Semi-Auto,53364,125,58.9,2,Diesel
 Q3,2015,12799,Manual,49600,160,49.6,2,Diesel
 Q5,2017,23500,Semi-Auto,47228,150,56.5,2,Diesel
 A3,2017,14000,Manual,43990,20,60.1,1,Petrol
 Q3,2018,24000,Semi-Auto,9153,145,45.6,1.4,Petrol
 A1,2015,12000,Manual,28771,30,55.4,1.4,Petrol
 Q3,2016,19000,Semi-Auto,21410,145,51.4,2,Diesel
 A1,2016,9995,Manual,35076,0,76.3,1.6,Diesel
 A6,2017,20875,Semi-Auto,33000,150,61.4,2,Diesel
 A3,2014,13950,Automatic,18258,20,60.1,1.4,Petrol
 Q3,2013,10950,Manual,65542,145,54.3,2,Diesel
 A3,2017,14517,Manual,8956,150,60.1,1,Petrol
 A1,2016,10020,Manual,36843,0,76.3,1.6,Diesel
 A6,2013,15290,Semi-Auto,67636,260,42.2,3,Diesel
 A4,2017,18998,Semi-Auto,11627,30,53.3,2,Petrol
 TT,2017,16998,Manual,40008,125,60.1,2,Diesel
 A3,2016,17498,Manual,18432,30,60.1,1.4,Petrol
 A6,2015,18498,Semi-Auto,82725,145,54.3,3,Diesel
 A1,2017,12495,Manual,17233,30,55.4,1.4,Petrol
 Q2,2017,18495,Manual,19210,125,50.4,1.4,Petrol
 A1,2015,9397,Manual,52200,30,57.6,1.4,Petrol
 A4,2018,18499,Manual,27150,145,52.3,1.4,Petrol
 A4,2016,15499,Automatic,43309,0,72.4,2,Diesel
 RS3,2018,34491,Automatic,24090,145,34,2.5,Petrol
 Q2,2019,26998,Semi-Auto,19,150,46.3,2,Diesel
 A1,2017,15698,Manual,16434,145,70.6,1.4,Petrol
 A5,2019,27298,Semi-Auto,22,145,40.4,2,Petrol
 Q3,2017,16505,Manual,32895,125,51.4,1.4,Petrol
 A3,2018,18505,Manual,5208,145,67.3,1.6,Diesel
 A4,2019,23755,Manual,6623,145,38.7,2,Petrol
 A4,2017,19299,Manual,21668,145,70.6,2,Diesel
 Q3,2013,13499,Automatic,43376,200,47.9,2,Diesel
 A1,2015,13499,Manual,33769,30,55.4,1.4,Petrol
 A5,2017,22711,Automatic,22491,145,43.5,2,Petrol
 Q7,2018,39999,Automatic,16861,145,47.9,3,Diesel
 A4,2017,16499,Manual,39000,145,74.3,2,Diesel
 A4,2017,17499,Manual,28814,145,74.3,2,Diesel
 A6,2018,19995,Semi-Auto,20136,150,64.2,2,Diesel
 A3,2016,21483,Semi-Auto,32272,200,40.4,2,Petrol
 A1,2015,10495,Manual,34190,0,80.7,1.6,Diesel
 A4,2016,17295,Manual,27500,20,70.6,2,Diesel
 Q3,2017,15998,Manual,37151,145,51.4,1.4,Petrol
 Q5,2016,18450,Automatic,49450,200,47.1,2,Diesel
 A4,2017,17190,Manual,35790,30,67.3,2,Diesel
 A4,2016,14998,Semi-Auto,44603,0,72.4,2,Diesel
 A8,2018,33998,Semi-Auto,10249,145,50.4,3,Diesel
 A1,2019,19998,Manual,2117,145,50.4,1,Petrol
 A3,2016,13500,Manual,38935,20,60.1,1.4,Petrol
 A1,2016,11995,Manual,24918,0,67.3,1,Petrol
 A3,2018,21498,Semi-Auto,10827,145,56.5,1.5,Petrol
 A5,2018,24698,Semi-Auto,21237,150,70.6,2,Diesel
 A3,2019,22005,Manual,6550,145,52.3,1.6,Diesel
 Q3,2016,18505,Semi-Auto,31975,160,50.4,2,Diesel
 A4,2017,18505,Manual,18135,145,51.4,1.4,Petrol
 Q2,2017,15255,Manual,42594,30,64.2,1.6,Diesel
 Q3,2018,21755,Manual,10429,145,49.6,1.4,Petrol
 A1,2016,12505,Manual,19038,0,67.3,1,Petrol
 A4,2018,17505,Manual,23765,145,50.4,1.4,Petrol
 Q3,2019,27001,Semi-Auto,1980,145,48.7,2,Diesel
 Q2,2017,20505,Manual,10683,145,50.4,1.4,Petrol
 A1,2013,9755,Manual,44374,0,74.3,1.6,Diesel
 Q3,2017,23252,Semi-Auto,23188,145,53.3,2,Diesel
 A3,2016,23232,Semi-Auto,37709,200,40.4,2,Petrol
 A3,2017,21602,Semi-Auto,28498,145,48.7,2,Petrol
 A4,2016,17862,Semi-Auto,53339,30,61.4,2,Diesel
 TT,2016,18272,Manual,18759,160,46.3,2,Petrol
 A6,2013,10962,Manual,57062,125,57.6,2,Diesel
 A1,2016,10790,Manual,19360,0,76.3,1.6,Diesel
 A4,2017,16745,Manual,36008,150,67.3,2,Diesel
 A3,2017,15982,Manual,39992,145,54.3,1.5,Petrol
 Q3,2016,18991,Semi-Auto,19681,145,55.4,2,Diesel
 A3,2017,13999,Manual,11836,20,60.1,1,Petrol
 A1,2019,19750,Semi-Auto,7650,145,47.1,1,Petrol
 TT,2016,16495,Manual,33000,165,46.3,1.8,Petrol
 A3,2019,24662,Semi-Auto,5051,145,51.4,2,Diesel
 Q3,2019,34922,Semi-Auto,7728,145,45.6,2,Diesel
 A1,2017,12372,Manual,7541,0,67.3,1,Petrol
 Q3,2019,29532,Semi-Auto,4300,145,47.1,2,Diesel
 A3,2017,17255,Manual,26111,30,60.1,1.4,Petrol
 Q5,2018,27005,Semi-Auto,17640,145,40.9,2,Petrol
 Q2,2018,21755,Semi-Auto,5485,145,58.9,2,Diesel
 Q3,2019,35505,Semi-Auto,6793,145,37.2,1.5,Petrol
 A6,2017,19655,Semi-Auto,31605,145,57.6,2,Diesel
 A1,2018,19755,Manual,26211,145,39.2,2,Petrol
 A3,2016,16755,Manual,21540,30,57.6,1.4,Petrol
 A3,2019,22005,Semi-Auto,17467,145,41.5,1.5,Petrol
 A3,2016,13005,Semi-Auto,48782,20,68.9,1.6,Diesel
 Q3,2018,20001,Manual,9707,145,51.4,1.4,Petrol
 A1,2019,19752,Manual,4379,145,47.9,1,Petrol
 Q3,2017,25755,Semi-Auto,3827,145,40.4,2,Petrol
 A4,2017,17755,Semi-Auto,11000,150,55.4,2,Petrol
 A5,2013,9730,Semi-Auto,80248,125,58.9,2,Diesel
 A6,2014,10100,Semi-Auto,64458,30,64.2,2,Diesel
 A4,2015,10999,Manual,73946,20,68.9,2,Diesel
 Q5,2020,39000,Semi-Auto,1000,150,38.2,2,Diesel
 Q5,2020,62000,Semi-Auto,5000,150,32.5,3,Diesel
 A5,2020,31000,Semi-Auto,2000,150,51.4,2,Diesel
 Q2,2019,21032,Manual,2933,145,49.6,1.6,Diesel
 Q2,2019,21032,Manual,1782,150,49.6,1.6,Diesel
 A3,2019,22792,Manual,4962,150,51.4,1.6,Diesel
 Q3,2019,26022,Manual,8050,150,40.9,1.5,Petrol
 A7,2020,38990,Semi-Auto,1200,150,38.2,3,Diesel
 A1,2016,9912,Manual,50000,0,67.3,1,Petrol
 A4,2019,32750,Automatic,100,145,47.9,2,Diesel
 A4,2019,28250,Manual,4500,145,39.2,2,Petrol
 Q3,2019,30500,Automatic,5007,145,48.7,2,Diesel
 A4,2019,29300,Manual,3378,145,39.2,2,Petrol
 A4,2020,32000,Semi-Auto,3000,150,39.2,2,Petrol
 Q5,2020,42500,Semi-Auto,2000,145,38.2,2,Diesel
 Q2,2019,23900,Manual,1500,145,49.6,1.6,Diesel
 A3,2019,24000,Manual,100,145,52.3,1.6,Diesel
 A3,2019,22650,Manual,1500,145,52.3,1.6,Diesel
 A3,2019,20750,Manual,5780,145,49.6,1.6,Diesel
 Q3,2016,18502,Manual,22406,145,52.3,2,Diesel
 Q7,2019,48255,Semi-Auto,6600,145,32.8,3,Diesel
 A6,2016,15255,Manual,26476,30,65.7,2,Diesel
 Q8,2019,58500,Automatic,3000,145,33.6,3,Diesel
 A5,2019,29000,Automatic,100,145,51.4,2,Diesel
 Q5,2019,35500,Automatic,100,145,39.2,2,Diesel
 A5,2018,25000,Automatic,11617,145,68.9,2,Diesel
 A5,2018,25500,Automatic,11500,145,68.9,2,Diesel
 Q3,2019,31750,Manual,4500,145,42.8,2,Diesel
 A6,2019,28000,Automatic,3500,145,50.4,2,Diesel
 Q7,2019,57000,Automatic,1000,145,32.8,3,Diesel
 A6,2019,31000,Automatic,2000,145,50.4,2,Diesel
 A1,2019,20000,Manual,10661,150,46.3,1.5,Petrol
 A5,2019,30500,Semi-Auto,100,145,49.6,2,Diesel
 Q2,2019,24750,Manual,4563,145,49.6,1.6,Diesel
 A3,2017,19505,Semi-Auto,18778,145,70.6,1.6,Diesel
 Q2,2019,21005,Manual,5727,145,49.6,1.6,Diesel
 Q2,2019,25005,Manual,3233,145,39.2,1.5,Petrol
 Q5,2017,27505,Semi-Auto,33761,145,40.4,2,Petrol
 Q2,2019,30755,Semi-Auto,6257,145,33.2,2,Petrol
 A5,2017,14505,Manual,40677,20,67.3,2,Diesel
 Q7,2018,40755,Automatic,12200,145,33.2,3,Diesel
 Q2,2019,27900,Manual,7392,145,39.2,1.5,Petrol
 A5,2019,29500,Automatic,100,145,40.4,2,Petrol
 Q5,2019,34255,Automatic,5999,145,38.2,2,Diesel
 A5,2019,31000,Automatic,4500,145,50.4,2,Diesel
 A5,2019,29000,Automatic,4665,145,49.6,2,Diesel
 A6,2018,30650,Automatic,1000,145,50.4,2,Diesel
 A5,2018,27500,Manual,1000,145,64.2,2,Diesel
 Q2,2019,23750,Manual,7800,145,49.6,1.6,Diesel
 A5,2019,25000,Automatic,100,145,53.3,1.4,Petrol
 Q5,2019,36500,Automatic,1500,145,38.2,2,Diesel
 A5,2019,31000,Semi-Auto,1000,145,48.7,2,Diesel
 A5,2019,33500,Automatic,2000,145,50.4,2,Diesel
 A6,2019,32000,Automatic,6000,145,50.4,2,Diesel
 A3,2019,25750,Automatic,100,145,52.3,1.6,Diesel
 A3,2019,24500,Manual,2214,145,51.4,1.6,Diesel
 A3,2019,28750,Automatic,100,145,38.2,2,Petrol
 TT,2019,31000,Automatic,6000,145,38.7,2,Petrol
 Q5,2016,20500,Semi-Auto,38197,200,47.1,2,Diesel
 Q3,2017,22003,Semi-Auto,11906,145,47.9,1.4,Petrol
 A3,2019,22752,Automatic,6109,145,41.5,1.5,Petrol
 A1,2019,19000,Semi-Auto,6934,145,47.9,1,Petrol
 R8,2019,125000,Automatic,100,145,24.1,5.2,Petrol
 Q5,2019,36500,Automatic,2000,145,38.2,2,Diesel
 A4,2017,20500,Automatic,17920,145,67.3,2,Diesel
 A8,2018,39500,Automatic,3000,145,50.4,3,Diesel
 A7,2018,39500,Automatic,4000,145,38.2,3,Diesel
 A3,2019,30000,Semi-Auto,6750,150,34.9,2,Petrol
 A1,2015,10850,Manual,37634,0,67.3,1,Petrol
 A4,2014,12750,Semi-Auto,44488,150,53.3,2,Diesel
 R8,2019,135000,Automatic,1000,145,32.8,5.2,Petrol
 A5,2018,23000,Manual,7800,145,68.9,2,Diesel
 Q8,2019,56000,Automatic,945,145,33.6,3,Diesel
 A8,2019,48000,Automatic,5900,145,50.4,3,Diesel
 A5,2020,32910,Semi-Auto,384,150,50.4,2,Diesel
 Q7,2019,41718,Semi-Auto,5745,150,33.6,3,Diesel
 A3,2015,11495,Manual,34468,0,74.3,1.6,Diesel
 A5,2018,26000,Automatic,8000,145,67.3,2,Diesel
 A5,2018,26000,Automatic,7500,145,50.4,2,Petrol
 Q8,2019,89750,Automatic,5800,145,30.7,4,Diesel
 A6,2019,35000,Automatic,4000,145,47.9,2,Diesel
 Q3,2020,30990,Semi-Auto,859,150,48.7,2,Diesel
 A1,2017,16989,Semi-Auto,26722,150,58.9,1.4,Petrol
 Q3,2019,26875,Semi-Auto,13479,145,48.7,2,Diesel
 Q2,2019,20974,Manual,4040,145,49.6,1.6,Diesel
 Q2,2019,21336,Manual,3885,145,49.6,1.6,Diesel
 A4,2019,30870,Semi-Auto,14563,145,45.6,2,Diesel
 A7,2019,30950,Semi-Auto,5724,145,48.7,2,Diesel
 A8,2018,39500,Automatic,1000,145,50.4,3,Diesel
 A6,2018,27000,Automatic,3000,145,50.4,2,Diesel
 Q5,2018,33500,Automatic,3000,145,38.2,2,Diesel
 A1,2016,12250,Manual,10618,0,67.3,1,Petrol
 A1,2016,13250,Semi-Auto,16004,30,57.6,1.4,Petrol
 RS6,2015,41750,Semi-Auto,41733,330,29.4,4,Petrol
 Q2,2017,20490,Semi-Auto,15992,145,58.9,2,Diesel
 A3,2015,11995,Manual,28527,20,68.9,1.6,Diesel
 A3,2016,15380,Automatic,24523,20,70.6,1.6,Diesel
 A3,2018,23490,Automatic,14267,145,56.5,2,Diesel
 A6,2017,19801,Semi-Auto,25129,145,64.2,2,Diesel
 Q2,2017,19701,Semi-Auto,18434,125,52.3,1.4,Petrol
 A3,2019,22001,Semi-Auto,5700,150,42.2,1.5,Petrol
 Q3,2016,17801,Manual,25848,145,55.4,2,Diesel
 A4,2017,19401,Semi-Auto,25079,150,67.3,2,Diesel
 Q3,2019,37201,Semi-Auto,3362,145,30.7,2,Petrol
 Q5,2016,25495,Semi-Auto,34893,235,42.8,3,Diesel
 A3,2017,16695,Manual,19701,20,65.7,2,Diesel
 Q2,2018,19995,Manual,8215,145,47.9,1.6,Diesel
 A3,2017,17495,Manual,24408,150,60.1,1.4,Petrol
 A1,2013,7783,Manual,62331,125,52.3,1.4,Petrol
 A1,2017,11990,Manual,12541,145,67.3,1,Petrol
 A1,2016,11491,Manual,20826,30,57.6,1.4,Petrol
 A4,2017,15441,Manual,49000,30,64.2,2,Diesel
 A5,2014,10345,Manual,49030,30,64.2,2,Diesel
 Q5,2015,18995,Manual,29987,260,36.2,2,Petrol
 A3,2013,13170,Manual,30152,30,54.3,1.4,Petrol
 A1,2017,12802,Semi-Auto,31011,145,57.6,1.4,Petrol
 Q3,2016,16800,Manual,40120,150,52.3,2,Diesel
 Q5,2016,19995,Semi-Auto,47026,200,47.1,2,Diesel
 Q3,2015,13390,Manual,49166,125,60.1,2,Diesel
 A5,2017,21930,Semi-Auto,29795,145,70.6,2,Diesel
 A3,2018,19647,Manual,10204,145,42.2,1.5,Petrol
 A3,2016,9491,Manual,48887,20,70.6,1.6,Diesel
 TT,2019,28500,Semi-Auto,8000,150,34.9,2,Petrol
 A6,2015,17000,Semi-Auto,32288,30,64.2,2,Diesel
 A5,2019,28991,Automatic,10,145,40.4,2,Petrol
 Q2,2019,21691,Manual,5998,145,47.9,1.6,Diesel
 A6,2019,32991,Automatic,2250,145,47.9,2,Diesel
 A6,2019,32991,Automatic,4500,145,47.9,2,Diesel
 A6,2016,16500,Semi-Auto,65379,30,61.4,2,Diesel
 A5,2016,21998,Semi-Auto,27385,260,35.8,3,Petrol
 Q3,2013,13798,Semi-Auto,30256,200,47.9,2,Diesel
 A6,2019,30991,Automatic,3000,145,50.4,2,Diesel
 A3,2016,18492,Semi-Auto,30270,30,56.5,1.4,Petrol
 A4,2016,12992,Manual,45338,145,51.4,1.4,Petrol
 Q7,2017,32991,Semi-Auto,27148,150,47.9,3,Diesel
 TT,2019,36991,Semi-Auto,2847,150,35.3,2,Petrol
 Q2,2019,25491,Semi-Auto,3342,150,40.9,1.5,Petrol
 A3,2016,12698,Manual,39154,20,60.1,1.4,Petrol
 A3,2014,14998,Semi-Auto,25256,30,64.2,2,Diesel
 Q5,2016,27498,Semi-Auto,52427,235,42.2,3,Diesel
 A5,2018,27992,Automatic,18714,145,62.8,2,Diesel
 A4,2018,23991,Automatic,6541,145,65.7,2,Diesel
 A4,2018,21991,Manual,12956,145,53.3,1.4,Petrol
 A6,2019,29991,Automatic,1850,145,47.9,2,Diesel
 TT,2017,18349,Semi-Auto,56876,145,42.8,2,Petrol
 A3,2017,19669,Semi-Auto,15361,145,56.5,1.5,Petrol
 A4,2017,16998,Manual,39382,150,48.7,2,Petrol
 A4,2014,11798,Manual,51529,30,62.8,2,Diesel
 A1,2018,13498,Manual,6625,150,67.3,1,Petrol
 Q2,2019,24998,Semi-Auto,17,145,47.9,2,Diesel
 A1,2019,20998,Manual,1800,145,47.9,1,Petrol
 Q5,2019,40991,Automatic,2000,145,32.1,2,Petrol
 Q3,2019,28691,Semi-Auto,5447,145,47.1,2,Diesel
 Q2,2019,19991,Manual,3590,145,49.6,1.6,Diesel
 A3,2019,22992,Automatic,14537,145,41.5,1.5,Petrol
 Q7,2019,46992,Semi-Auto,5391,145,32.8,3,Diesel
 Q3,2015,16995,Manual,31554,235,38.7,2,Petrol
 A4,2015,13995,Semi-Auto,35670,125,58.9,2,Diesel
 A3,2015,15495,Semi-Auto,47355,125,57.6,2,Diesel
 TT,2017,16499,Semi-Auto,90778,150,52.3,2,Diesel
 A7,2017,22999,Semi-Auto,24337,150,55.4,3,Diesel
 A3,2016,15491,Semi-Auto,55561,125,48.7,2,Petrol
 Q3,2015,12999,Manual,46062,125,50.4,1.4,Petrol
 A5,2015,17895,Semi-Auto,40889,260,35.8,3,Petrol
 A1,2015,10420,Manual,27209,0,67.3,1,Petrol
 Q5,2014,14790,Manual,65374,200,47.9,2,Diesel
 A4,2013,12781,Semi-Auto,27700,145,53.3,2,Diesel
 Q5,2018,37504,Semi-Auto,12088,145,34,3,Petrol
 Q3,2019,25491,Manual,2714,145,42.8,2,Diesel
 A1,2019,20992,Semi-Auto,10,145,44.8,1.5,Petrol
 A3,2013,12291,Semi-Auto,52249,30,57.6,1.4,Petrol
 Q3,2017,18691,Semi-Auto,13766,145,47.9,1.4,Petrol
 A4,2017,18991,Manual,29884,145,67.3,2,Diesel
 Q2,2018,18991,Semi-Auto,21000,145,58.9,2,Diesel
 TT,2014,10891,Manual,56000,165,44.1,1.8,Petrol
 Q3,2014,13991,Semi-Auto,50000,205,47.9,2,Diesel
 A4,2019,34991,Semi-Auto,3019,145,44.1,2,Diesel
 A8,2019,33992,Automatic,16584,145,37.7,3,Petrol
 Q3,2017,19691,Semi-Auto,36852,160,50.4,2,Diesel
 Q3,2019,34991,Semi-Auto,4613,145,45.6,2,Diesel
 A5,2016,19991,Manual,9141,30,64.2,2,Diesel
 A1,2018,16992,Manual,8155,145,51.4,1,Petrol
 A4,2019,29991,Automatic,2798,145,44.8,2,Diesel
 Q5,2019,30991,Automatic,11500,145,56.5,2,Diesel
 A5,2019,24991,Manual,7961,145,68.9,2,Diesel
 A5,2019,24491,Manual,9250,145,68.9,2,Diesel
 A8,2015,17591,Automatic,40275,200,47.9,3,Diesel
 A4,2019,32991,Automatic,3500,145,47.9,2,Diesel
 Q5,2019,36991,Automatic,10,145,38.2,2,Diesel
 Q5,2019,38991,Automatic,1200,145,32.1,2,Petrol
 A6,2019,39991,Automatic,11000,145,47.9,2,Diesel
 Q3,2019,29491,Automatic,1000,145,48.7,2,Diesel
 Q5,2019,44991,Semi-Auto,2010,135,117.7,2,Hybrid
 A6,2019,36991,Automatic,2000,145,50.4,2,Diesel
 Q5,2019,39999,Automatic,4500,145,38.2,2,Diesel
 A4,2019,25992,Automatic,3300,145,48.7,2,Diesel
 Q5,2019,38691,Automatic,10,145,38.2,2,Diesel
 Q5,2019,32991,Automatic,10,145,39.2,2,Diesel
 Q3,2019,28491,Manual,5500,145,42.8,2,Diesel
 A5,2019,27991,Automatic,10,145,39.8,2,Petrol
 A6,2019,34491,Automatic,100,145,47.9,2,Diesel
 A1,2019,21991,Semi-Auto,10,145,44.8,1.5,Petrol
 A4,2019,25491,Manual,500,145,39.2,2,Petrol
 Q8,2019,53491,Automatic,8702,145,33.6,3,Diesel
 Q3,2017,17991,Semi-Auto,19000,150,47.9,1.4,Petrol
 A3,2014,9490,Manual,51390,125,53.3,1.4,Petrol
 A3,2017,15691,Semi-Auto,25483,150,57.6,1.4,Petrol
 A4,2016,13695,Semi-Auto,40491,0,72.4,2,Diesel
 A3,2017,12495,Semi-Auto,40307,0,74.3,1.6,Diesel
 Q3,2017,19995,Manual,22620,145,49.6,1.4,Petrol
 A6,2017,15991,Manual,20696,150,65.7,2,Diesel
 A1,2019,20991,Semi-Auto,11275,150,40.9,2,Petrol
 A4,2017,14991,Manual,28000,150,51.4,1.4,Petrol
 Q5,2017,37991,Semi-Auto,16540,150,34,3,Petrol
 A5,2020,29491,Semi-Auto,34,145,50.4,2,Diesel
 A3,2019,24991,Semi-Auto,2621,145,50.4,2,Diesel
 Q2,2019,24991,Semi-Auto,1819,145,42.2,1.5,Petrol
 A1,2017,13390,Manual,5697,145,55.4,1.4,Petrol
 A3,2018,20000,Semi-Auto,11924,150,42.2,1.5,Petrol
 A3,2017,19499,Manual,7840,30,60.1,1.4,Petrol
 A1,2017,13991,Manual,27937,30,57.6,1.4,Petrol
 A1,2015,11491,Manual,42157,0,80.7,1.6,Diesel
 A3,2016,14491,Semi-Auto,37416,30,62.8,2,Diesel
 Q3,2016,19491,Semi-Auto,23237,160,50.4,2,Diesel
 A3,2015,12991,Manual,49969,125,52.3,1.4,Petrol
 A1,2016,14991,Manual,21257,30,55.4,1.4,Petrol
 Q3,2016,16991,Manual,41376,145,52.3,2,Diesel
 A4,2019,22991,Manual,1948,145,40.4,2,Petrol
 A4,2019,26491,Manual,5500,145,39.2,2,Petrol
 A6,2019,27991,Automatic,2100,145,50.4,2,Diesel
 A6,2019,27999,Semi-Auto,16637,145,47.9,2,Diesel
 RS3,2015,24699,Semi-Auto,49610,300,34.9,2.5,Petrol
 A5,2017,18999,Semi-Auto,22631,30,67.3,2,Diesel
 Q3,2014,14500,Manual,48708,235,38.7,2,Petrol
 Q2,2018,16995,Manual,6349,145,47.9,1,Petrol
 A3,2018,19995,Semi-Auto,8982,145,56.5,1.5,Petrol
 A3,2018,18495,Manual,19792,145,54.3,1.5,Petrol
 A5,2015,12798,Manual,45500,20,67.3,2,Diesel
 A4,2017,13298,Manual,80005,145,70.6,2,Diesel
 Q2,2017,17760,Semi-Auto,24354,20,68.9,1.6,Diesel
 A4,2019,22991,Manual,1900,145,40.4,2,Petrol
 A4,2019,24991,Automatic,6000,145,39.2,2,Petrol
 A4,2019,24491,Automatic,2500,145,39.2,2,Petrol
 A5,2019,24992,Manual,7951,145,64.2,2,Diesel
 Q2,2019,20691,Manual,3386,145,47.9,1.6,Diesel
 A3,2019,20491,Manual,9281,145,47.1,1,Petrol
 Q5,2019,34991,Automatic,14598,145,56.5,2,Diesel
 A1,2015,11230,Manual,37081,30,56.5,1.4,Petrol
 A6,2016,16600,Automatic,67189,145,56.5,2,Diesel
 Q3,2016,16150,Manual,14997,125,50.4,1.4,Petrol
 A1,2016,10330,Manual,35412,30,57.6,1.4,Petrol
 A3,2014,11498,Manual,53010,30,55.4,1.4,Petrol
 A4,2019,19998,Automatic,8649,145,40.9,2,Petrol
 A6,2017,23998,Semi-Auto,34727,205,47.1,3,Diesel
 A3,2013,11980,Semi-Auto,59386,125,50.4,1.8,Petrol
 A3,2016,13000,Manual,18617,20,60.1,1,Petrol
 Q3,2013,10260,Manual,52210,150,54.3,2,Diesel
 A3,2016,10500,Manual,46516,20,70.6,2,Diesel
 A3,2016,9800,Manual,67537,0,74.3,1.6,Diesel
 A1,2016,11750,Manual,17248,30,55.4,1.4,Petrol
 TT,2013,9430,Manual,55159,160,51.4,2,Diesel
 Q5,2015,19795,Automatic,33000,200,47.1,2,Diesel
 A5,2016,16000,Manual,51410,125,57.6,2,Diesel
 Q3,2016,17200,Manual,27410,145,52.3,2,Diesel
